file,val_tweets_f1_score,val_polemo_f1_score,val_wordnet_f1_score
train_polemo_tweets_data.txt,0.4776009657594381,0.6396996825459401,0.2806345757292526
train_wordnet_tweets_data.txt,0.290625,0.2862701032027503,0.44943245807764187
full_train_data.txt,0.39128228687052213,0.6263165914134574,0.34447509306485175
