epoch,train_tweets_f_score,val_tweets_f_score
1,0.4353416586330968,0.46521418396418396
2,0.4389578644546164,0.5037495601688952
3,0.46540632108833513,0.5510250397674291
4,0.4880102964176366,0.5809965437788018
5,0.5259987482294876,0.5454636116400822
6,0.5202224611797637,0.527184359982525
7,0.5230708959507158,0.5778511619456779
8,0.5276806169092947,0.5733036244800951
9,0.5435331798565485,0.5414561252923321
10,0.535252277146923,0.5262644752936014
11,0.581608201223064,0.5419094304388421
12,0.5394859675669699,0.5566531014921692
13,0.6060098370772774,0.5388358224909902
14,0.6208985502148663,0.5794148380355277
15,0.6016523820397348,0.5747987268301815
16,0.61283030313286,0.6047540895393888
17,0.6174662956298759,0.570541990381058
18,0.6199553870102034,0.5474315299514301
19,0.631112270032085,0.6176100628930818
20,0.6439767621996755,0.5850544662309367
21,0.6442439462215523,0.6109275219355175
22,0.6704306919323314,0.5840612002376708
23,0.6681943936795682,0.5603600830284267
24,0.6835421168357056,0.591176199686838
25,0.6864891792410972,0.5874599839935974
26,0.6740040664637923,0.6169716028206594
27,0.6886344832158384,0.6111511483629182
28,0.7026894076923095,0.5248713550600344
29,0.7050178529733754,0.5734457981880662
30,0.704473495593453,0.5667383405007167
31,0.718653570334283,0.54530671534348
32,0.7163096819909577,0.5436011904761905
33,0.7076373589564027,0.5599578256794752
34,0.7072721347549897,0.5657216494845361
35,0.7269243507200054,0.5798887447955772
36,0.7324379730345845,0.5803219434287396
37,0.7294196891007485,0.5887521043771043
38,0.7364860756348653,0.6136974789915967
39,0.7391937262019239,0.5658263305322129
40,0.7259649429212097,0.573741575838256
41,0.715891133573717,0.5944940476190477
42,0.7433489884212834,0.5524231959990474
43,0.7518323514509528,0.5897077922077922
44,0.7336199002212085,0.5876005547850207
45,0.7604364043195148,0.556707986681543
46,0.7513171323132988,0.5818435082374634
47,0.7419808234746987,0.5778736537496646
48,0.7645081314570527,0.5866376134884324
49,0.7720341814212512,0.5385000153907716
50,0.7709305476858924,0.5587204625439919
51,0.7770212400199084,0.5523696872493986
52,0.7752550106454189,0.5524518802848243
53,0.7628159431640986,0.5793660065813813
54,0.7809434134760831,0.5683569071192833
55,0.7683235583660042,0.571182917611489
56,0.7903203674731356,0.5716397812079914
57,0.7608043672599994,0.5858452570217276
58,0.7828716522657635,0.5768130584132061
59,0.7879850783887208,0.5580524601144806
60,0.794614263629001,0.5550689735796119
61,0.7951905357400156,0.5713432645785588
62,0.8000748417187891,0.5780120906171327
63,0.7871846078091168,0.5749859943977591
64,0.8012446829041241,0.578074595408763
65,0.7809884455786194,0.583204334365325
66,0.8050112641925722,0.5538239538239539
67,0.8063027225867865,0.548841275640691
68,0.7867919331529998,0.589815975429183
69,0.7995822337793504,0.5609529359529359
70,0.8128085119373234,0.5646910279263221
71,0.8191171782073261,0.547672887493353
72,0.7957082312620887,0.5525046382189239
73,0.8272412426080824,0.5584088433353139
74,0.8110150664931584,0.5646630727762803
75,0.8116575966218095,0.5296368547418967
76,0.8082581964664248,0.5775910364145658
77,0.827076913333405,0.584174323005729
78,0.8276993479362391,0.5661432291952835
79,0.8347763894944129,0.5508843537414966
80,0.8134993719880229,0.5744640457970676
81,0.8144871612747058,0.5618203599335675
82,0.8365641436109253,0.5897353716114657
83,0.837328134642737,0.5749859943977591
84,0.8213513379448183,0.5646630727762803
85,0.8328171539326192,0.5694159994538561
86,0.8278949134629876,0.5622117533882239
87,0.8425026870926359,0.5610454658841756
88,0.8360321147773415,0.5619562795878585
89,0.8390250326739146,0.5651470588235294
90,0.8549005324821121,0.5592661306947021
91,0.8393654493731739,0.5769506544756267
92,0.8434456157154726,0.5793660065813813
93,0.8574759701645855,0.5527223924438479
94,0.8635754089976914,0.5792350136099872
95,0.8368892658415716,0.5406404901141744
96,0.8559536224746633,0.5658660646284408
97,0.8112333108689935,0.5466637529137529
98,0.8715428602824143,0.5391758241758242
99,0.8598679587202143,0.5412422360248448
100,0.8719889265356497,0.5406802721088435
