epoch,train_tweets_f_score,test_tweets_f_scores,train_loss,val_loss
1,0.3798459768295288,0.42715197801589966,1.5047574043273926,1.0549439191818237
2,0.44472330808639526,0.4442182183265686,1.3492323160171509,1.0143744945526123
3,0.4625096321105957,0.443069726228714,1.2967287302017212,1.001731514930725
4,0.47476136684417725,0.455329954624176,1.2657785415649414,0.9961388111114502
5,0.49037545919418335,0.42416369915008545,1.2454215288162231,0.9897563457489014
6,0.49958866834640503,0.43461164832115173,1.229989767074585,0.9904378652572632
7,0.5065121650695801,0.43368399143218994,1.2152836322784424,1.0053998231887817
8,0.5123357772827148,0.44028520584106445,1.2065370082855225,0.9932520985603333
9,0.5173871517181396,0.43571937084198,1.1947308778762817,0.9879955649375916
10,0.5224294662475586,0.4305197298526764,1.1864091157913208,0.9959256052970886
11,0.5251753926277161,0.43154510855674744,1.1802887916564941,0.9789701700210571
12,0.5310753583908081,0.4283333122730255,1.1729297637939453,0.9886643886566162
13,0.5320943593978882,0.4283333122730255,1.1663323640823364,0.9796240925788879
14,0.534140944480896,0.4549921154975891,1.1614584922790527,0.9897556304931641
15,0.538399875164032,0.4371259808540344,1.1547441482543945,0.981207013130188
16,0.5389084815979004,0.43020832538604736,1.1502574682235718,0.9780200123786926
17,0.5418673753738403,0.4396369457244873,1.145517349243164,0.9722530841827393
18,0.5428704619407654,0.45866936445236206,1.1399173736572266,0.9822465181350708
19,0.5448485612869263,0.44566041231155396,1.1352403163909912,0.9779037833213806
20,0.5489200353622437,0.44566041231155396,1.1321676969528198,0.981063961982727
21,0.5490818619728088,0.4544103145599365,1.1275113821029663,0.9786213636398315
22,0.5503120422363281,0.44566041231155396,1.1231907606124878,0.9682947397232056
23,0.5544936656951904,0.44566041231155396,1.1186918020248413,0.9731065034866333
24,0.5520946383476257,0.44566041231155396,1.115198016166687,0.969619870185852
25,0.556302547454834,0.4260628819465637,1.1129661798477173,0.9707688689231873
26,0.5559347867965698,0.45395714044570923,1.107996940612793,0.9728232026100159
27,0.5585440397262573,0.4451299011707306,1.1046870946884155,0.9668415784835815
28,0.5593478679656982,0.44357529282569885,1.1011179685592651,0.9641560912132263
29,0.5634698867797852,0.4451299011707306,1.0986311435699463,0.96150803565979
30,0.5609506964683533,0.4518320560455322,1.095284342765808,0.9627357125282288
31,0.5635592937469482,0.46324068307876587,1.0917762517929077,0.9659090042114258
32,0.5642448663711548,0.44357529282569885,1.0887749195098877,0.958482027053833
33,0.5651148557662964,0.4535714387893677,1.084986686706543,0.9589057564735413
34,0.5663413405418396,0.444164514541626,1.0831221342086792,0.9584718942642212
35,0.5680763721466064,0.45394155383110046,1.0796505212783813,0.9590159058570862
36,0.5662016868591309,0.45394155383110046,1.077101707458496,0.9663746953010559
37,0.5697144865989685,0.47009018063545227,1.0761678218841553,0.9634901285171509
38,0.5692295432090759,0.4518320560455322,1.0718971490859985,0.9543015360832214
39,0.572343111038208,0.46375662088394165,1.0689595937728882,0.9557510018348694
40,0.5717005729675293,0.4626283645629883,1.0658577680587769,0.9565286636352539
41,0.5732862949371338,0.444164514541626,1.0637410879135132,0.9572275876998901
42,0.5753000378608704,0.4519900679588318,1.0612006187438965,0.9541313648223877
