epoch,train_tweets_f_score,val_tweets_f_score
1,0.30619640089693445,0.3029116465863454
2,0.41640686171029073,0.40003014352957544
3,0.4251657510465144,0.4027777777777778
4,0.43467553022233696,0.411500928450081
5,0.44273869634765933,0.4200310152018173
6,0.4472119205626659,0.4286790316962731
7,0.4502429058278411,0.4323914181057038
8,0.4589590654591341,0.4476381461675579
9,0.46247157934819416,0.4420968882602546
10,0.465838847965912,0.4420968882602546
11,0.46767407403270544,0.45172432222979386
12,0.47105559803950425,0.4453020164653828
13,0.47585355938363594,0.4453020164653828
14,0.4778757668594602,0.4453020164653828
15,0.4802298029341858,0.4453020164653828
16,0.4862481409140588,0.448466566113625
17,0.48183683267472244,0.44773708140044777
18,0.48633227474625834,0.46055759422096065
19,0.49481160837414095,0.4613888888888889
20,0.48924914961136917,0.46347545337973994
21,0.4949928030064701,0.4612870789341378
22,0.48823899441780194,0.4713636363636364
23,0.49121309093110826,0.4643805493320057
24,0.4864363255717211,0.46454483505030675
25,0.4928598605772957,0.47412540718081986
26,0.4955054379012379,0.46347545337973994
27,0.4992140591721261,0.4720572057205721
28,0.49750417205896424,0.4612870789341378
29,0.4997225416883909,0.4643805493320057
30,0.5009613164526615,0.4643805493320057
31,0.48997217724771924,0.47094620589766223
32,0.4990604313637753,0.4643805493320057
33,0.505305079923321,0.4643805493320057
34,0.5010999171255095,0.4643805493320057
35,0.5014797683294332,0.4643805493320057
36,0.5051931800222019,0.4599542124542125
37,0.5039367689989288,0.4643805493320057
38,0.5069789882575679,0.4643805493320057
39,0.5042020682038848,0.4643805493320057
40,0.506151360963789,0.4643805493320057
41,0.5094672619976566,0.47334916418471107
42,0.5133856342456915,0.46529245947850595
43,0.5173478872726648,0.4516594516594517
44,0.5072566360354779,0.4626633986928105
45,0.5148161001975445,0.4643805493320057
46,0.5131655530384841,0.45098948670377237
47,0.5071827362400243,0.4694953300998116
48,0.5073349525449156,0.460078768349445
49,0.5137788310688245,0.4626633986928105
50,0.5146332474397465,0.46115404223349155
51,0.5162879828017073,0.4606782106782107
52,0.5157317859516847,0.46115404223349155
53,0.5152228324677457,0.46115404223349155
54,0.5204957050269814,0.46115404223349155
55,0.5169674382124091,0.45418470418470414
56,0.5194491868442176,0.46115404223349155
57,0.5205037699423973,0.45418470418470414
58,0.5127894050664279,0.460078768349445
59,0.5170903626397899,0.45054952060383513
60,0.5090154358002771,0.46700348432055744
61,0.5167940825676648,0.45443758898908404
62,0.5123232545637961,0.4606782106782107
63,0.5131818223603111,0.4606782106782107
64,0.5154728322916828,0.4606782106782107
65,0.5238941262957163,0.45418470418470414
66,0.5249986577595304,0.4548412698412699
67,0.5138201454059423,0.4606782106782107
68,0.5163463734507905,0.4606782106782107
69,0.5148157691911472,0.4606782106782107
70,0.5151553301053642,0.4606782106782107
71,0.5214074833030949,0.4606782106782107
72,0.5194718805157035,0.46700348432055744
73,0.5181132677573501,0.4606782106782107
74,0.5211485308188195,0.4606782106782107
75,0.5216333861531062,0.4606782106782107
76,0.5203334655345271,0.4606782106782107
77,0.518493716807465,0.4606782106782107
78,0.5203412259384095,0.4606782106782107
79,0.5206954070642054,0.4606782106782107
80,0.5178157780107945,0.4606782106782107
81,0.5278063315015352,0.45418470418470414
82,0.5223521967002782,0.4606782106782107
83,0.5216446711800452,0.46700348432055744
84,0.5205979922417808,0.4606782106782107
85,0.5189301149701793,0.460078768349445
86,0.5241885373012334,0.4606782106782107
87,0.5258024678535026,0.46700348432055744
88,0.5171233683512586,0.460078768349445
89,0.521296831765927,0.4606782106782107
90,0.5214842377691755,0.4606782106782107
91,0.5251232151617585,0.4606782106782107
92,0.5290825003706413,0.4606782106782107
93,0.524125820371343,0.460078768349445
94,0.5275482997905163,0.4606782106782107
95,0.5264940015438573,0.4606782106782107
96,0.5208064004820788,0.460078768349445
97,0.5239795761940212,0.4606782106782107
98,0.5249885156784202,0.4606782106782107
99,0.5221515187034698,0.460078768349445
100,0.5239467568521621,0.4606782106782107
