epoch,train_tweets_f_score,val_tweets_f_score,train_loss,val_loss
1,0.3251483317021403,0.3295218295218295,1.655895471572876,1.2026307582855225
2,0.3320344005600404,0.3233600224750667,1.4817321300506592,1.087429165840149
3,0.40344335447987756,0.3968091334894614,1.4124642610549927,1.0171761512756348
4,0.4336001660542945,0.428885853066181,1.3689868450164795,0.9899508953094482
5,0.46988662013417654,0.48088410991636793,1.331838846206665,0.962574303150177
6,0.474347870880371,0.48351023976023977,1.3199141025543213,0.9645815491676331
7,0.5079741502877575,0.5484265734265734,1.3102149963378906,0.9340983033180237
8,0.5039081768545077,0.4917095483133218,1.2847322225570679,0.9309120774269104
9,0.5154848855545289,0.5119416873449132,1.2790473699569702,0.9374032616615295
10,0.495516748375526,0.4581453329279417,1.2603052854537964,0.9592671990394592
11,0.5176996403707763,0.4567548848825739,1.2591431140899658,0.942799985408783
12,0.5125770343997027,0.42769726247987117,1.2539132833480835,0.940376341342926
13,0.50381481042498,0.43476858571198196,1.2454195022583008,0.9514025449752808
14,0.5141762127706493,0.43476858571198196,1.2340062856674194,0.9546699523925781
15,0.5391560883402771,0.44488636363636364,1.2278293371200562,0.9465107321739197
16,0.5512530751687456,0.48712121212121207,1.2231448888778687,0.9182701110839844
17,0.5478221498563485,0.4891041849006451,1.2156453132629395,0.9383720755577087
18,0.5799839577773948,0.5016295025728987,1.2073739767074585,0.9078415632247925
19,0.5890269382702128,0.5363336872770834,1.203439474105835,0.9126739501953125
20,0.5997052681017929,0.5286609168674868,1.2022268772125244,0.9142940044403076
21,0.6145123650121419,0.543398312891021,1.190675973892212,0.9063171744346619
22,0.6250813824237478,0.543398312891021,1.1898375749588013,0.8909909129142761
23,0.6053567621842786,0.535936285936286,1.182282567024231,0.8824794292449951
24,0.6320747420115281,0.5488317568113833,1.175697684288025,0.9057811498641968
25,0.594562926220918,0.4674833635813672,1.1717208623886108,0.9294801950454712
26,0.6498299699790128,0.5690412378502001,1.1690094470977783,0.9071741700172424
27,0.6571926404780204,0.5761770614954578,1.165672779083252,0.9019437432289124
28,0.6437720655217497,0.48445808224034026,1.1672749519348145,0.9275217652320862
29,0.6347351773481444,0.4815471770755988,1.1498554944992065,0.9120596647262573
30,0.6580093232386928,0.5568100358422938,1.1454079151153564,0.9006271958351135
31,0.6747139440321704,0.5596693437638597,1.1459178924560547,0.8854258060455322
32,0.6741040296871887,0.5596693437638597,1.1391414403915405,0.8905720114707947
33,0.6674691509212424,0.5464884696016772,1.1371166706085205,0.893168568611145
34,0.668317610508956,0.5643752025817725,1.1330171823501587,0.8928987979888916
35,0.6469618685283411,0.5085030413012064,1.1265488862991333,0.9037559032440186
36,0.6715784523980194,0.5310210622710623,1.1227036714553833,0.9007466435432434
37,0.6691240546430309,0.5258928571428572,1.119885802268982,0.9231967926025391
38,0.6851089464881497,0.5547619047619048,1.1165220737457275,0.9097193479537964
39,0.6810995415362842,0.5489793081536201,1.1088941097259521,0.9126163125038147
40,0.7037696778975897,0.5199930699930699,1.111946702003479,0.9176638722419739
41,0.7011837890564637,0.5199930699930699,1.101578712463379,0.9182919263839722
42,0.723097974149522,0.5695536338225018,1.1022000312805176,0.8970728516578674
43,0.7249002496383955,0.5598901098901099,1.091591715812683,0.9050408601760864
44,0.7384902436673814,0.5902964008468596,1.0898908376693726,0.8907002806663513
45,0.7153911757256926,0.525121275121275,1.088746190071106,0.8788374662399292
46,0.7381118733904048,0.5598901098901099,1.0840848684310913,0.8826653361320496
47,0.7302210564293334,0.578669089650398,1.08473539352417,0.8737668991088867
48,0.7380814581052633,0.5540536363411558,1.0783755779266357,0.8789616227149963
49,0.7393789754623645,0.572015755034623,1.0750625133514404,0.8771559000015259
50,0.7424325633643517,0.5540536363411558,1.0723586082458496,0.8877745270729065
51,0.7635271447139523,0.569384707287933,1.0699312686920166,0.9039487242698669
52,0.7355349850812186,0.5042267171299428,1.0681935548782349,0.9012700319290161
53,0.7472447325831699,0.5447091557255891,1.0612200498580933,0.8949291706085205
54,0.7767898767898768,0.5778511619456779,1.0566771030426025,0.8731948137283325
55,0.7848965915828388,0.5902964008468596,1.0513193607330322,0.8825948238372803
56,0.7904207324229984,0.5844514325646402,1.0447696447372437,0.8880150318145752
57,0.7736851626395725,0.5447091557255891,1.0439813137054443,0.9122288227081299
58,0.7946054646606117,0.5540536363411558,1.0413440465927124,0.9043034315109253
59,0.7897439762785295,0.5540536363411558,1.036338210105896,0.8942080736160278
60,0.7996838538736086,0.5778511619456779,1.0367780923843384,0.8783159852027893
61,0.781749585140809,0.547462495575703,1.0306220054626465,0.8798071146011353
62,0.7909652882969971,0.5389869110644487,1.029318928718567,0.8986231088638306
63,0.8162909598740163,0.572015755034623,1.0243366956710815,0.8755356669425964
64,0.8168132729002293,0.5908435072142064,1.0229465961456299,0.8655834794044495
65,0.8279363563211088,0.5533499375242494,1.0203135013580322,0.884758710861206
66,0.8140029477128439,0.569384707287933,1.0179314613342285,0.914273202419281
67,0.8353231292262197,0.5540536363411558,1.014763355255127,0.8968944549560547
68,0.8303790177118187,0.5598901098901099,1.0142022371292114,0.8801342248916626
69,0.8210550030209572,0.569384707287933,1.0030946731567383,0.9377650022506714
70,0.8476796761507375,0.5778511619456779,0.9979217648506165,0.8911166787147522
71,0.8459222929422765,0.5533499375242494,1.0018675327301025,0.8773005604743958
72,0.8427455760666663,0.5540536363411558,0.9988282918930054,0.8740316033363342
73,0.8608331310624397,0.5844514325646402,0.99637770652771,0.8776515126228333
74,0.8401067957913134,0.5529063639227972,0.9927994608879089,0.9177186489105225
75,0.8553097227062174,0.569384707287933,0.9870793223381042,0.9177680611610413
76,0.8574794649928559,0.5849984438219732,0.9841629266738892,0.8725597858428955
77,0.8630010998978435,0.5598901098901099,0.9801547527313232,0.9094399809837341
78,0.8464793736206635,0.536376149279375,0.9804531931877136,0.9366978406906128
79,0.8701723608367157,0.5447091557255891,0.9747406244277954,0.9052724242210388
80,0.8758063443171465,0.569384707287933,0.9718131422996521,0.9179884195327759
81,0.8690011066590163,0.569384707287933,0.9728322625160217,0.9294742941856384
82,0.8868168870037909,0.572015755034623,0.9652909636497498,0.88856041431427
83,0.8776604995830901,0.5908435072142064,0.9633176922798157,0.8754711151123047
84,0.8848308705666483,0.5967490590772615,0.9601916074752808,0.8765792846679688
85,0.8874633751672552,0.5902964008468596,0.9592755436897278,0.8975334167480469
86,0.9074194328871543,0.5908185414289743,0.9548484683036804,0.8903221487998962
87,0.9029470429533397,0.6066610404845699,0.95374596118927,0.8690546751022339
88,0.8922460060459101,0.569384707287933,0.9481685161590576,0.9136582016944885
89,0.8975742681512419,0.5447091557255891,0.9465904831886292,0.9203592538833618
90,0.9080055288075379,0.5976755742934547,0.9436284303665161,0.8844067454338074
91,0.9070844182158009,0.6055206149545772,0.9421760439872742,0.8976986408233643
92,0.9024077515904988,0.5902964008468596,0.9370386004447937,0.889972448348999
93,0.9106785208980555,0.5818627450980391,0.9378240704536438,0.8924710154533386
94,0.9060983908847173,0.5818627450980391,0.9347910284996033,0.9025697112083435
95,0.9104135934656861,0.569384707287933,0.9334675669670105,0.9019129872322083
96,0.9203322626259984,0.5902964008468596,0.930169403553009,0.900314450263977
97,0.916870620829614,0.5751154466823387,0.9298542737960815,0.9313331246376038
98,0.9198520770542538,0.5389869110644487,0.9221782684326172,0.9166551828384399
99,0.9113506707460663,0.5844514325646402,0.9211077094078064,0.9031403064727783
100,0.9110776367122713,0.5529063639227972,0.9189584851264954,0.9282910823822021
