epoch,train_tweets_f_score,val_tweets_f_score
1,0.21769221450043774,0.2943152454780361
2,0.28050894086991474,0.3303376906318083
3,0.2954056544443919,0.3295218295218295
4,0.3023691360587091,0.32965074839629366
5,0.3354446277395165,0.3473389355742297
6,0.36865927430070083,0.36379310344827587
7,0.3834738089522012,0.4130282760717543
8,0.40662982450145324,0.4115456911509543
9,0.4154254417094534,0.40577490356251417
10,0.4207777448952338,0.3998225226101332
11,0.4442391057256192,0.4346846846846847
12,0.43417098452812314,0.4249512670565302
13,0.4446251744505841,0.4249512670565302
14,0.450599775158144,0.42983638341135855
15,0.4504224507901912,0.4308419165679215
16,0.456095773616972,0.42983638341135855
17,0.4679887620338503,0.4462837040321048
18,0.46818344642366794,0.4462837040321048
19,0.47564588720550083,0.4469565217391305
20,0.4600721635462963,0.4308419165679215
21,0.4727448237514825,0.4633424098025868
22,0.4716168631517136,0.4462837040321048
23,0.48354284067643233,0.4552631578947368
24,0.4789757169887461,0.4633424098025868
25,0.4759270823635413,0.4708742402992052
26,0.4859860316227751,0.4382183908045977
27,0.4796271636638194,0.4281964139224188
28,0.49762286864169586,0.46461298393822814
29,0.48464476072363627,0.4487876802096985
30,0.49266276564527395,0.47896260502372556
31,0.5037815460483988,0.47729885057471266
32,0.4991888863922719,0.4838464084740152
33,0.5084783931152305,0.46077833319212635
34,0.5105525421380244,0.4843272171253822
35,0.516101895173974,0.473110661268556
36,0.5206395657493144,0.48718406201278025
37,0.5084055615386257,0.48116825290810933
38,0.5134273028134859,0.4858381879836536
39,0.5146232354300079,0.48986221757868614
40,0.5102079534807894,0.4965917818740399
41,0.5173262046298002,0.4766379453879454
42,0.5256907993437485,0.4766379453879454
43,0.5244473188303476,0.48986221757868614
44,0.530561976192794,0.5265567765567766
45,0.5280910792041672,0.5265567765567766
46,0.532304793837405,0.514044289044289
47,0.5204575085096519,0.5329356917592212
48,0.5229405651162248,0.5200340200340201
49,0.5341900370675577,0.5200340200340201
50,0.5252690145760286,0.5200340200340201
51,0.5248456890461882,0.5200340200340201
52,0.5333067941820621,0.5200333704280513
53,0.5271829782362341,0.527847069689467
54,0.5349586291708832,0.514044289044289
55,0.5332979939250428,0.49790449632766137
56,0.540968966889848,0.5269365685582631
57,0.5312656551859531,0.5469032057267351
58,0.5353153975231749,0.5316446727557216
59,0.5453147978218957,0.5411551411551412
60,0.5405527489873994,0.5236720077665238
61,0.5461399333618353,0.5256362825730195
62,0.5510922367909661,0.514044289044289
63,0.5455350924925838,0.5121693121693122
64,0.5485013604860993,0.5329356917592212
65,0.5526558648716924,0.5699852629831044
66,0.5418004981913359,0.5687274506641876
67,0.5602285380031001,0.5540699313514048
68,0.5498080432994488,0.5604205533385987
69,0.5521531402219951,0.5409007659007659
70,0.543804860159727,0.5687274506641876
71,0.5535471881952747,0.5386824217012897
72,0.5506384104740321,0.5436210847975553
73,0.5622070291413686,0.5649716395825761
74,0.5542579966030546,0.5520958601147281
75,0.5492049377881276,0.5239145658263304
76,0.5501566045366527,0.5519457789713061
77,0.5525458356121256,0.5593304843304843
78,0.5683211995297015,0.5750064793696869
79,0.5673948751208777,0.5376623376623377
80,0.5640700536732564,0.5508535489667565
81,0.5633454130347143,0.5649716395825761
82,0.5537281915768498,0.5245726495726495
83,0.5687598069088267,0.5722358387799564
84,0.5644426836394608,0.5586596002037179
85,0.560704729193066,0.5722358387799564
86,0.5682623535625084,0.5722358387799564
87,0.5609776122613483,0.5424242424242425
88,0.5760873681407039,0.5733021157721194
89,0.5600349621713567,0.5301478395818018
90,0.5687662690812618,0.5520440251572327
91,0.5627191564699361,0.5373751248751248
92,0.5711993559286708,0.5301478395818018
93,0.5745169818373919,0.5586596002037179
94,0.5693951438298174,0.5586596002037179
95,0.5755591777538162,0.5733021157721194
96,0.5729488590348062,0.5586596002037179
97,0.5765502631303913,0.5311582671395756
98,0.5666715072961199,0.5373751248751248
99,0.5806161376077749,0.5586596002037179
100,0.574966852772573,0.5528907355021215
