epoch,train_tweets_f_score,val_tweets_f_score,train_loss,val_loss
1,0.4522933941454307,0.483652312599681,1.1430169343948364,0.9981975555419922
2,0.4359993027400202,0.4487153490442395,1.0558044910430908,0.9635241627693176
3,0.48439751633696443,0.4901691445809093,1.0283888578414917,0.928848147392273
4,0.49006971514843634,0.4685374149659864,1.0095702409744263,0.9064171314239502
5,0.4852480342997656,0.4561361626878868,0.9982317686080933,0.9250532388687134
6,0.5121553687722562,0.4687481574543162,0.9876418113708496,0.9143187999725342
7,0.5244436699427266,0.457105791764312,0.9782934188842773,0.9045891165733337
8,0.5323773783761647,0.48930836822339224,0.9678100943565369,0.8886950612068176
9,0.5488004980589173,0.4786752136752137,0.9613550305366516,0.8815640807151794
10,0.5483691009783817,0.4792857142857143,0.9583422541618347,0.8970795273780823
11,0.5661230363964483,0.4924953095684803,0.948726236820221,0.8699700236320496
12,0.5827840690271416,0.5699017309772809,0.9404410123825073,0.8785209655761719
13,0.6093740713646184,0.5266911306515267,0.9341564774513245,0.8660301566123962
14,0.6219356633148807,0.5810200216450216,0.930183470249176,0.858427107334137
15,0.6146304778121724,0.5352564102564102,0.9232809543609619,0.8369795083999634
16,0.630861157990312,0.5509756913470116,0.9191620945930481,0.8549506664276123
17,0.6277986103482847,0.5168706293706293,0.9128838777542114,0.8462698459625244
18,0.6448925987200461,0.5199203574203575,0.9080770015716553,0.8755559325218201
19,0.6571687896908579,0.5306452806452806,0.9037148952484131,0.872024416923523
20,0.6727506777933395,0.5094220100288062,0.8977435231208801,0.8592783212661743
21,0.6995421418034256,0.5177604811827144,0.8937015533447266,0.8465166091918945
22,0.6857505291788305,0.5485799474428947,0.8891119956970215,0.874243438243866
23,0.7075128986018087,0.4725478225478225,0.8833025693893433,0.871121346950531
24,0.6879782913092871,0.5094220100288062,0.8762895464897156,0.8883790373802185
25,0.7203973625116521,0.5195699529196824,0.8748338222503662,0.8899673223495483
26,0.7431457495975978,0.5161064425770309,0.872330904006958,0.8505871295928955
27,0.7516743219992916,0.5258864633864634,0.8676381707191467,0.8664283156394958
28,0.7433174329052188,0.5786189851034187,0.8594143390655518,0.8598989844322205
29,0.7700538953685123,0.5252975138021867,0.8565922379493713,0.8440036773681641
30,0.783516758861472,0.5217972816657028,0.8557397723197937,0.8621736764907837
31,0.7996485937071158,0.5362066839314342,0.8488995432853699,0.8671440482139587
32,0.7983126767848254,0.5440987205693087,0.8463699817657471,0.8687047958374023
33,0.8208937863116178,0.5603724126908016,0.8397836089134216,0.8615346550941467
34,0.8323766415067663,0.5494690372520561,0.8390673398971558,0.8715642690658569
35,0.8104210400843272,0.507016502661102,0.8327157497406006,0.8591477870941162
36,0.8058743757130723,0.5481611383285104,0.8326764106750488,0.8585809469223022
37,0.8491861219545861,0.5090328667523643,0.8267549872398376,0.8830187916755676
38,0.8434604280308615,0.5573790159628207,0.8183238506317139,0.9015353322029114
39,0.8342076748410707,0.5422576712050396,0.8188057541847229,0.8937712907791138
40,0.846268425827642,0.5758876523582406,0.8140304684638977,0.8659236431121826
41,0.8791277280991511,0.6186120496308489,0.8114911317825317,0.8425320386886597
42,0.8667834739517362,0.512993296012164,0.8042276501655579,0.8688774108886719
43,0.8639608421175629,0.5482828340222832,0.8026551008224487,0.8731349110603333
44,0.8913896955223733,0.5993775891988404,0.799629271030426,0.8843873739242554
45,0.8805652409959895,0.5045238705061125,0.7981337308883667,0.8991289138793945
46,0.8897629272640236,0.5988639900404605,0.7940130829811096,0.8886366486549377
47,0.9225076967236534,0.5511491557223265,0.7910014390945435,0.8938162922859192
48,0.9372963354474982,0.5136904761904761,0.7850148677825928,0.8678082823753357
49,0.9259214380336629,0.503367981316404,0.783963143825531,0.9025140404701233
50,0.9261470728861391,0.5867243051066581,0.7767773270606995,0.9088250398635864
51,0.9393683575639414,0.48044111860314664,0.7755556702613831,0.9366820454597473
52,0.9246803797988026,0.5141367994819681,0.7728692293167114,0.9230455160140991
53,0.9007405026179806,0.5346294885898846,0.7706657648086548,0.9142478704452515
54,0.9154302815485224,0.540799467983934,0.7686830163002014,0.9249104261398315
55,0.9391602396625907,0.5388176144244106,0.7605094909667969,0.9076796770095825
56,0.9305097846890208,0.5071674345083693,0.7576249241828918,0.9380539655685425
57,0.9343052701071606,0.5347275870948754,0.7566503882408142,0.9663000106811523
58,0.9456712911486528,0.58130460104834,0.7552556395530701,0.9216386079788208
59,0.9645993897133085,0.5248179843074405,0.7516990303993225,0.9825511574745178
60,0.9455190707036283,0.588743767691136,0.7492180466651917,0.9539129734039307
61,0.9679289747853248,0.5253782083970764,0.745908260345459,0.9588294625282288
62,0.9481463804455761,0.5201398873711958,0.7408642768859863,0.973111093044281
63,0.9457107868993115,0.5800035803129862,0.7388238310813904,0.9265526533126831
64,0.9484732058947528,0.5486849331188953,0.7355325818061829,0.9401779174804688
65,0.9668089778196155,0.5781598793363499,0.7341423034667969,0.9608994722366333
66,0.973427308788962,0.5873176748176747,0.7366424202919006,0.9702767729759216
67,0.9726098841431321,0.5794947983589188,0.7270019054412842,0.9685090184211731
68,0.9728309546809316,0.5224924832318247,0.7220064997673035,0.9774397611618042
69,0.964305781601178,0.5458880190344616,0.7244572043418884,0.9575726389884949
70,0.9664574131512399,0.5255176933158584,0.7202480435371399,1.0274927616119385
71,0.9615519998861646,0.5434654631083202,0.7123059630393982,0.9614724516868591
72,0.976191617789434,0.5567890442890444,0.7141042351722717,0.995261549949646
73,0.9746718340669849,0.5659489633173844,0.7117875218391418,0.981747031211853
74,0.9795364259940743,0.546417237877634,0.7076181173324585,1.0009111166000366
75,0.9769575916065312,0.5127105110336818,0.7056683301925659,1.0168395042419434
76,0.9791841071600809,0.5513677329271389,0.70525062084198,1.0274511575698853
77,0.9786254273337379,0.5747481684981686,0.7017143368721008,1.0254547595977783
78,0.9833208016636907,0.5169895893580104,0.6988147497177124,1.0195050239562988
79,0.9758804264577907,0.6023140400484737,0.6954318284988403,1.032492756843567
80,0.9759715811720534,0.517923680375577,0.6947189569473267,1.0366876125335693
81,0.9723942615294678,0.5773311310621567,0.6934770345687866,1.0367157459259033
82,0.9839946039003322,0.5749358076563958,0.692360520362854,1.031869888305664
83,0.9772670250896057,0.5632242370632463,0.6854314208030701,1.0640411376953125
84,0.9790912872107176,0.5427350427350428,0.6864253282546997,1.0517432689666748
85,0.9785321086369813,0.49721611721611725,0.6808565258979797,1.078415036201477
86,0.980295828970676,0.5012316561844864,0.6806879043579102,1.044920802116394
87,0.9863750031633091,0.5232554517133956,0.6746890544891357,1.0496731996536255
88,0.9788009724845889,0.5580567717917804,0.6757497191429138,1.0732907056808472
89,0.9808252014952157,0.6122349524605163,0.6726799607276917,1.0597560405731201
90,0.9840177515330796,0.5289012434241989,0.669947624206543,1.0782312154769897
91,0.988757991138449,0.6125419296151005,0.6665213108062744,1.0844813585281372
92,0.9860808778303156,0.5902145300357813,0.6660363078117371,1.044437289237976
93,0.9908588370879237,0.5682662538699691,0.6651886105537415,1.041053056716919
94,0.9878114168837657,0.5329698708751793,0.6612414121627808,1.0747284889221191
95,0.9885801387391795,0.5285204991087344,0.6608237028121948,1.1142741441726685
96,0.9847391662562623,0.555266106442577,0.6581214070320129,1.0483428239822388
97,0.9888880465358678,0.48686218215766386,0.6535294651985168,1.079640507698059
98,0.9844115744872913,0.5380916505255293,0.6533106565475464,1.1135876178741455
99,0.9878017726579229,0.5332920590273531,0.6534482836723328,1.0882765054702759
100,0.9916352992831206,0.5954527061001188,0.6498206257820129,1.0805754661560059
