epoch,train_tweets_f_score,test_tweets_f_scores
1,0.4994885689025956,0.42722878625134264
2,0.5443497378037021,0.4576000440662096
3,0.5602316263863703,0.4246988945038458
4,0.550795827528127,0.43232581967213124
5,0.5902030003089385,0.4583333333333333
6,0.6015657936684954,0.4835090181557573
7,0.5910319622424005,0.4623791102514507
8,0.5906241276806723,0.44811487481590573
9,0.5946456886248439,0.5086001353216449
10,0.599139844537068,0.4778633220882461
11,0.6173431934007565,0.4767068023833168
12,0.5954900409919294,0.4966183574879227
13,0.6222997356558342,0.48034863945578227
14,0.6227038257948261,0.5116032949879534
15,0.6193345058241204,0.4897959183673469
16,0.6298997704144795,0.47779671332927576
17,0.629528381243417,0.46203112996426066
18,0.6408390100839887,0.44701910408432144
19,0.633793363268254,0.46063488816148385
20,0.6499250074783687,0.4549130763416477
21,0.6530364070294239,0.5073067812893395
22,0.6566920331885782,0.5184397034675939
23,0.6483768840564246,0.5086202149685036
24,0.662955190515066,0.5111114806080921
25,0.6704577777188633,0.4638653753272834
26,0.6554029871715882,0.4721772834512976
27,0.6634051423913466,0.46207137521386055
28,0.6799694528192319,0.5342223846060163
29,0.6724287297428004,0.4993742368742369
30,0.6621449779841003,0.5246747737556561
31,0.6503967484426196,0.4491459627329193
32,0.6822595297378126,0.5280906895037331
33,0.6844131189377438,0.47777457211124297
34,0.6869289077811876,0.4330858747993579
35,0.6990313316790621,0.4897395775379251
36,0.6901678775297057,0.4438022466039707
37,0.7055733654803928,0.5060254177422567
38,0.6855047612724946,0.5068132954936361
39,0.6901048086088449,0.5164106487148102
40,0.7045129877612846,0.4855547103899031
41,0.7122796167771404,0.4795770316583293
42,0.6632588691688064,0.5248596791784994
43,0.7119840691813271,0.5171686483650988
44,0.7230093266363603,0.46827589520594837
45,0.7006999770362008,0.5032840722495895
46,0.7233239442314825,0.457412319481285
47,0.7184568664822314,0.49525862068965515
48,0.6934167203529323,0.4605394605394606
49,0.7160847213446203,0.524232017982018
50,0.7332126041463367,0.5132670293833815
51,0.7265388904596901,0.47426627904049945
52,0.7397043266785531,0.4642197253433209
53,0.738908706075744,0.4988649542280455
54,0.7412127223299434,0.5212970498672129
55,0.7446106411769308,0.5354930725768522
56,0.7382129443839902,0.45734207313154684
57,0.7277813180191968,0.426610631930998
58,0.7530597915824164,0.45239316239316235
59,0.7563249219750561,0.42473658760052935
60,0.7572905647094698,0.48262521791933555
61,0.7564090726849592,0.48372018052869115
62,0.763482623707454,0.47281107508261366
63,0.7628655821080641,0.5370693517470728
64,0.7613567955092855,0.506547619047619
65,0.7629235600097954,0.5039959271234921
66,0.7589774111490197,0.5275390858097625
67,0.7626330490370863,0.4600236646382691
68,0.7659137481050233,0.5177057616373705
69,0.7632191000657758,0.5574827219564061
70,0.7741712239641314,0.4844869063663899
71,0.7816425292163375,0.4634090909090909
72,0.7779840750314,0.531733792936623
73,0.7770520039989754,0.5230353513112622
74,0.7786229047678299,0.45098631239935594
75,0.7612608957859962,0.4527101106657073
76,0.7740819663616755,0.5330777660998374
77,0.7870763289191283,0.5505593212830056
78,0.7649189158027501,0.47157302122300826
79,0.7907539270440948,0.4712393162393162
80,0.7845026620230697,0.45718268830628384
81,0.7975121568963137,0.4917326018534709
82,0.7882442282952336,0.45744434137291284
83,0.7922379192896511,0.48024215975698453
84,0.7959704959784176,0.46763784461152885
85,0.79652595057506,0.4968297101449276
86,0.7878084741143344,0.4792095341422556
87,0.795271596558124,0.49533373242472833
88,0.7953587690936121,0.4630308529945554
89,0.807742393019716,0.5083323847197321
90,0.7945181334636422,0.47657989193730077
91,0.8025339626596552,0.5758613264427218
92,0.8119328184831229,0.502708076237488
93,0.8117256454746475,0.459016106442577
94,0.7861853240831744,0.42920761413671293
95,0.8153584174565709,0.5232962084355273
96,0.8106840275667111,0.4453270272455332
97,0.8076657187139916,0.5138831377961813
98,0.8057427569199032,0.505572864507993
99,0.8139217933454534,0.4629104010025063
100,0.8250822894972147,0.48214190779980254
101,0.8222438658843858,0.43405671367009624
102,0.8289481870197524,0.4863614452490844
103,0.8067753191457047,0.454563492063492
104,0.8185753649726681,0.5061251659745176
105,0.8342416582090765,0.5091614423547197
106,0.7836916669644638,0.4642278974494516
107,0.8227909134695348,0.4844130745922497
108,0.8241283764406006,0.4872403861669512
109,0.8349486517145707,0.4586834733893557
110,0.8302898014383805,0.5087978343792298
111,0.8439230243952707,0.4541607809504591
112,0.833950415204171,0.43505301612759506
113,0.8360699226372637,0.5008425860303961
114,0.8262308651306021,0.47647058823529403
115,0.806693887050325,0.4785212991268557
116,0.8414514093891875,0.48596706086468416
117,0.8389243602981103,0.4801361474265858
118,0.8364155761107711,0.45865864076126905
119,0.8290030519430559,0.45947712418300657
120,0.832883903225723,0.4904605796925074
121,0.8350015608903404,0.5021688560481663
122,0.8168503891644665,0.4638802889576883
123,0.8477804628356742,0.5153769841269842
124,0.8343076452188223,0.48500447964326987
125,0.8343951849959377,0.42053180479261204
126,0.8406025406487774,0.4828873530627916
127,0.8518666085750579,0.49110563765736176
128,0.8566975699142753,0.501932197308379
129,0.8491766952632969,0.5024984539270254
130,0.8295654031499065,0.4238602699144174
131,0.8599317769677047,0.45766847333558924
132,0.8622399340587772,0.47535533849467804
133,0.8433705537029004,0.49419200555486464
134,0.8396168419783532,0.5078351908139143
135,0.869197326501193,0.5060886739292891
136,0.8608245634315121,0.44411834584154397
137,0.8606647651057966,0.4753088696293564
138,0.8421447161159918,0.5313336493906772
139,0.8662403463892284,0.4483054723430929
140,0.8713384206349019,0.44739680832864925
141,0.8466439828087347,0.4755814774137911
