epoch,train_tweets_f_score,test_tweets_f_scores
1,0.5085171690463905,0.445907432740538
2,0.5523773185760277,0.4635006064281383
3,0.5311554238452101,0.4323908730158731
4,0.5596525638619576,0.4766843511907136
5,0.5585509307731205,0.44704898446833935
6,0.5594130539053201,0.42974890055327
7,0.592929247984008,0.47975080814738097
8,0.5792974796974986,0.4626810485516116
9,0.5838642455663041,0.4562945291072269
10,0.5939891217623611,0.5157887901927173
11,0.5922751465557466,0.47310281517747854
12,0.5982278042938528,0.5396755108926161
13,0.5957417815164181,0.47539060416999956
14,0.6095761382775748,0.49772256728778475
15,0.6131474513066452,0.5164767047248238
16,0.6221432904192685,0.5439074645790838
17,0.6029559781728772,0.48120585841174074
18,0.6019921662272892,0.48520389801074887
19,0.6179493856334782,0.4739702517162472
20,0.6146201986588342,0.5062080776366491
21,0.6059624213239352,0.4640692640692641
22,0.6154534420755668,0.4654128481257864
23,0.6352304546735166,0.47186379928315414
24,0.6308684706590981,0.5143782292975841
25,0.6344448189138115,0.46922735951991273
26,0.6392663098608922,0.4593104677513813
27,0.645080398991938,0.5046346996245307
28,0.6430272534286321,0.4853311339198436
29,0.643094124620575,0.5311437946794797
30,0.6489390412423595,0.4996533733562035
31,0.6253480385329198,0.4614779874213836
32,0.6411560455442271,0.4931995166487647
33,0.650743663735522,0.521667763464318
34,0.6410020763694273,0.5063468409804315
35,0.649213333461674,0.5092215601235027
36,0.6446735617945683,0.4552691890153191
37,0.6407439350992217,0.4874444728931965
38,0.6556189319888714,0.5414043919454575
39,0.6548848277285808,0.5081560283687944
40,0.6573875287372083,0.4572591444346815
41,0.6474999500688161,0.5584447415329769
42,0.6619372668580646,0.48527508829618804
43,0.6565500339515696,0.5474591946442332
44,0.6635904769622247,0.51438897450666
45,0.6534063560369503,0.4856415027467659
46,0.6727232808607905,0.5280934343434343
47,0.6557166631591466,0.4508082727473012
48,0.6686967589455741,0.47922902494331066
49,0.6714669904649609,0.5098324660211229
50,0.6670602912608092,0.5201503436426117
51,0.6642229852336577,0.5374933545986178
52,0.676928214102198,0.47174072971945313
53,0.6750296130291065,0.5220045464994508
54,0.6696017737454386,0.5160847606499781
55,0.6697052082933109,0.5382913848906665
56,0.6721280709289474,0.47086262492739683
57,0.6706670295477569,0.4924528301886793
58,0.6639720274778551,0.4737150500231896
59,0.67995052943352,0.48253246753246753
60,0.668948145066543,0.43116765480895913
61,0.6828822100549203,0.5135480607337275
62,0.6743348447598464,0.42486522911051217
63,0.6855361488889803,0.5446224256292906
64,0.6828503966318196,0.5205896254283351
65,0.690570252837253,0.5396889790398918
66,0.6905824781395167,0.5075177304964539
67,0.692451519547367,0.5458762008089222
68,0.6928458192107294,0.44768752876208007
69,0.6909797956327031,0.4821373792646022
70,0.6909851585700774,0.4823597455176402
71,0.6967541387377003,0.5162832068311196
72,0.6971429175293614,0.5288510659200314
73,0.6956596234991022,0.453125
74,0.688459217561524,0.5565364017947605
75,0.6906951120539355,0.5512064207834164
76,0.6906208170201928,0.5487112513830694
77,0.707104031366949,0.5505728954902036
78,0.7016319340955016,0.49351615646258506
79,0.6940413051531144,0.4654503105590062
80,0.6986053289659852,0.4632125603864734
81,0.694019378583804,0.44494505494505493
82,0.702281927008306,0.4422542735042735
83,0.6970631568609825,0.5386473629214101
84,0.688511851638131,0.47720917319697354
85,0.7101186232825563,0.5010270774976657
86,0.7052318684105852,0.48182878068322815
87,0.6996327464796454,0.472061191626409
88,0.7074061245466651,0.5009895591846547
89,0.706476613861238,0.5113343998987488
90,0.7102298903405851,0.5380917841024224
91,0.7109145225916662,0.526295687766632
