epoch,train_tweets_f_score,test_tweets_f_scores,train_loss,val_loss
1,0.32351189851760864,0.29032254219055176,1.4250397682189941,1.1099377870559692
2,0.38398483395576477,0.40124621987342834,1.0989069938659668,1.0509445667266846
3,0.39783918857574463,0.4212649464607239,1.0702296495437622,1.0214852094650269
4,0.4442330002784729,0.45818305015563965,1.0575813055038452,0.9809678196907043
5,0.44191670417785645,0.49596816301345825,1.057921051979065,0.9589378833770752
6,0.4654426574707031,0.43664294481277466,1.0381674766540527,1.0418034791946411
7,0.470902681350708,0.4969741106033325,1.0295259952545166,0.9789336323738098
8,0.4813002347946167,0.5005823373794556,1.0178428888320923,0.965499997138977
9,0.47870510816574097,0.4969139099121094,1.0112653970718384,0.9757232666015625
10,0.48292312026023865,0.46469998359680176,1.0086382627487183,1.0172473192214966
11,0.49364399909973145,0.4508281350135803,0.9967535138130188,0.9910396337509155
12,0.496822327375412,0.4782456159591675,0.9918599724769592,0.9644914865493774
13,0.4991533160209656,0.4312698245048523,0.9895409941673279,1.0240092277526855
14,0.48880213499069214,0.514420747756958,0.9941399693489075,0.9714164733886719
15,0.49823734164237976,0.48571062088012695,0.9942982792854309,1.0332906246185303
16,0.4956510663032532,0.48336827754974365,1.0023211240768433,1.0545464754104614
17,0.5128904581069946,0.47342145442962646,0.9785687923431396,1.080717921257019
18,0.5189037322998047,0.451840877532959,0.9748389720916748,1.0477652549743652
19,0.5157649517059326,0.5100581049919128,0.9675577878952026,1.0325945615768433
20,0.5263175964355469,0.46142372488975525,0.9637953639030457,1.0568434000015259
21,0.5266052484512329,0.4780645966529846,0.9580350518226624,1.1171774864196777
22,0.5184739828109741,0.48546767234802246,0.9614449143409729,1.0800551176071167
23,0.5277290344238281,0.43443524837493896,0.9505748748779297,1.0638285875320435
24,0.5252538919448853,0.44647669792175293,0.9522006511688232,1.1051074266433716
25,0.5053918957710266,0.4671710133552551,0.9584409594535828,1.0874067544937134
26,0.5296258926391602,0.482347309589386,0.9532924890518188,1.1670721769332886
27,0.5339288711547852,0.47429531812667847,0.9485588073730469,1.149729609489441
28,0.5255793333053589,0.4435274004936218,0.9423866271972656,1.2201263904571533
29,0.535004198551178,0.46309417486190796,0.9434715509414673,1.2107884883880615
