epoch,train_tweets_f_score,test_tweets_f_scores,train_loss,val_loss
94,0.6157856583595276,0.45367497205734253,0.899002730846405,0.9589760303497314
95,0.6178995370864868,0.47144365310668945,0.8974809646606445,0.9576801061630249
96,0.6167152523994446,0.47851288318634033,0.8955584168434143,0.9700068831443787
97,0.6165859699249268,0.46882307529449463,0.894045352935791,0.9521026611328125
98,0.6181357502937317,0.45132529735565186,0.8923799395561218,0.965911865234375
99,0.6187428832054138,0.4741649627685547,0.8909934163093567,0.9526967406272888
100,0.6204917430877686,0.46378645300865173,0.8907615542411804,0.9538737535476685
101,0.6187988519668579,0.478928804397583,0.8883563280105591,0.9571211934089661
102,0.6213282346725464,0.46933501958847046,0.8860327005386353,0.9500207304954529
103,0.6214417219161987,0.45734286308288574,0.8855139017105103,0.9485010504722595
104,0.6218841075897217,0.44361987709999084,0.8839698433876038,0.9534966945648193
