epoch,train_tweets_f_score,test_tweets_f_scores,train_loss,val_loss
1,0.3867027461528778,0.42619046568870544,1.2903176546096802,1.0090221166610718
2,0.4650251269340515,0.4301152229309082,1.1572866439819336,0.9982770681381226
3,0.4816095232963562,0.4504280090332031,1.1249349117279053,0.9945265054702759
4,0.494678258895874,0.48424115777015686,1.1063398122787476,0.9807417988777161
5,0.5025503039360046,0.48277831077575684,1.0913258790969849,0.9767407774925232
6,0.5081313252449036,0.4742564857006073,1.0806463956832886,0.9660735726356506
7,0.512077808380127,0.502903401851654,1.0713123083114624,0.9711650013923645
8,0.519271194934845,0.4648761749267578,1.0633091926574707,0.9660546183586121
9,0.5213534832000732,0.5125407576560974,1.056832194328308,0.9567785263061523
10,0.5256017446517944,0.4662114977836609,1.0509918928146362,0.9550864696502686
11,0.5299975872039795,0.5036706328392029,1.0433716773986816,0.9602288007736206
12,0.5312914848327637,0.5187132358551025,1.038055181503296,0.9609646201133728
13,0.5351067781448364,0.5178062915802002,1.0340335369110107,0.952162504196167
14,0.5366719365119934,0.49623990058898926,1.0281997919082642,0.9530757069587708
15,0.5389623045921326,0.47548407316207886,1.025641918182373,0.9395536780357361
16,0.5425361394882202,0.5291051864624023,1.020331621170044,0.9498293995857239
17,0.5431457757949829,0.5113176107406616,1.014228343963623,0.9369000196456909
18,0.5459463596343994,0.48822134733200073,1.0104953050613403,0.939158022403717
19,0.5456982851028442,0.48753422498703003,1.007644772529602,0.9377059936523438
20,0.5486207008361816,0.4909543991088867,1.0040091276168823,0.9520193338394165
21,0.5516473054885864,0.48675450682640076,0.9990227222442627,0.9337513446807861
22,0.553514838218689,0.5159264206886292,0.9950168132781982,0.9336155652999878
23,0.5540752410888672,0.5066671371459961,0.9924407005310059,0.9362370371818542
24,0.5566485524177551,0.5372931957244873,0.987385630607605,0.9342431426048279
25,0.5584142208099365,0.5412323474884033,0.9847880601882935,0.9328292012214661
26,0.559660017490387,0.5366572141647339,0.9819775819778442,0.9458895325660706
27,0.5610179901123047,0.5342922210693359,0.9792687892913818,0.9371843934059143
28,0.561648428440094,0.5426638126373291,0.9743071794509888,0.9369323253631592
29,0.5640945434570312,0.5091012716293335,0.9719456434249878,0.9479480981826782
30,0.5648573040962219,0.5073164701461792,0.9692040681838989,0.9449408054351807
31,0.56727135181427,0.4778580963611603,0.966606855392456,0.9409436583518982
32,0.5681183338165283,0.5395407676696777,0.9623731970787048,0.9555121660232544
33,0.569523811340332,0.533052921295166,0.9601616263389587,0.942570149898529
34,0.5713517665863037,0.5435165166854858,0.957073986530304,0.9367696046829224
35,0.5708618760108948,0.5085875988006592,0.9552640318870544,0.9529414772987366
36,0.5729221105575562,0.5070010423660278,0.9518408179283142,0.9372388124465942
37,0.5737524032592773,0.5050808191299438,0.9486564993858337,0.9367405772209167
38,0.5759736895561218,0.511904776096344,0.9460142254829407,0.9403015971183777
39,0.576951265335083,0.4774254560470581,0.9429807662963867,0.9458741545677185
40,0.5773018002510071,0.4832972288131714,0.9398943781852722,0.9388913512229919
41,0.5773049592971802,0.48455721139907837,0.9384172558784485,0.9389810562133789
42,0.5807110071182251,0.5297391414642334,0.9348921179771423,0.9403326511383057
43,0.5794800519943237,0.5337769985198975,0.9350929856300354,0.9571847319602966
44,0.5820522904396057,0.478657990694046,0.9306671023368835,0.9401560425758362
