epoch,train_tweets_f_score,val_tweets_f_score
1,0.22455909438942023,0.22048517520215638
2,0.3141368874168068,0.3039253789350952
3,0.3809285682980712,0.39921474358974357
4,0.40737053128598566,0.41531279361102413
5,0.4147198020523134,0.41531279361102413
6,0.42301067787982144,0.42855994856959173
7,0.4284452480232869,0.42855994856959173
8,0.4321488559478493,0.435946094609461
9,0.4369820529009762,0.42977477477477477
10,0.43981011605524495,0.4219191502292693
11,0.44161903716790607,0.42741169161047454
12,0.4446583628704994,0.42741169161047454
13,0.4473251331401767,0.4280706357865275
14,0.44949067791962377,0.4341542959964012
15,0.45321640827035836,0.4280706357865275
16,0.4551536822504853,0.4280706357865275
17,0.4569175848781798,0.4471394471394471
18,0.458575638477011,0.4392769392769393
19,0.46206444144618153,0.45228348649401284
20,0.4625863997439691,0.4408898459741587
21,0.46367576926033083,0.44845709173825743
22,0.4666061249094642,0.4408898459741587
23,0.4647637653395288,0.4475215817321081
24,0.47004981989857,0.4475215817321081
25,0.4690754610468104,0.4475215817321081
26,0.47247190725601623,0.4408828675462241
27,0.473724445289916,0.4400022492127755
28,0.4724786463351159,0.4400022492127755
29,0.47838365835842955,0.4408828675462241
30,0.47950969628205714,0.4408828675462241
31,0.4813305154956965,0.4408828675462241
32,0.4781303935220792,0.4400022492127755
33,0.48246030016804364,0.4408828675462241
34,0.48211697300341394,0.4408828675462241
35,0.4823244670786108,0.4408828675462241
36,0.4802093676280819,0.4408828675462241
37,0.48488327964886013,0.4408828675462241
38,0.4947299124193907,0.43781510197845847
39,0.4844551088900417,0.4414628914628914
40,0.48787855530664875,0.4408828675462241
41,0.48880296119834826,0.4408828675462241
42,0.48585393120434905,0.4414628914628914
43,0.49300188592008976,0.4531601439496176
44,0.49053372556276836,0.4643805493320057
45,0.49220452283910887,0.4531601439496176
46,0.4965492043691273,0.46038198298187205
47,0.4924632766150502,0.4531601439496176
48,0.4947475354302288,0.4643805493320057
49,0.49335761683813933,0.4643805493320057
50,0.496986833207409,0.4700350749879052
51,0.49405781874875465,0.4643805493320057
52,0.49659117228093563,0.4588026670449709
53,0.49668456198567523,0.4588026670449709
54,0.49396828223373074,0.4700350749879052
55,0.4921824876833153,0.4700350749879052
56,0.4952441629682879,0.4700350749879052
57,0.49670102812192163,0.4700350749879052
58,0.4984367498602602,0.4700350749879052
59,0.5023626566319129,0.4700350749879052
60,0.49608735472050347,0.470970695970696
61,0.5002955330838172,0.470970695970696
62,0.4985607040994374,0.4700350749879052
63,0.5032520253248717,0.4700350749879052
64,0.49564634909909516,0.4700350749879052
65,0.5009277314029534,0.4700350749879052
66,0.5035165754917346,0.4700350749879052
67,0.49723768998099566,0.4626633986928105
68,0.5049320946823418,0.4700350749879052
69,0.5037950446016725,0.470970695970696
70,0.5012169664875983,0.4700350749879052
71,0.5063690305365167,0.4683298223117787
72,0.5068566075363149,0.46683224601391404
73,0.49969141394207517,0.470970695970696
74,0.5037072966420781,0.46683224601391404
75,0.5051508964536973,0.46683224601391404
76,0.5030383584431323,0.46683224601391404
77,0.5052877835057537,0.4683298223117787
78,0.5040111948138762,0.46683224601391404
79,0.5071131851893999,0.4676974990436984
80,0.5126964629192619,0.46683224601391404
81,0.5101630126432791,0.46683224601391404
82,0.5066543108907827,0.4683298223117787
83,0.5073620126325125,0.46683224601391404
84,0.5070657365797829,0.4676974990436984
85,0.5052749671051349,0.46683224601391404
86,0.5103069839524216,0.46683224601391404
87,0.5095590940908504,0.46683224601391404
88,0.5102872224710083,0.46683224601391404
89,0.5057402052547919,0.46683224601391404
90,0.5109590516734224,0.46683224601391404
91,0.5122349406181576,0.4676974990436984
92,0.5085546143866637,0.46683224601391404
93,0.5071670391930686,0.47347096019979806
94,0.5077973764441595,0.47347096019979806
95,0.5092811055557954,0.46683224601391404
96,0.5119968194825524,0.46683224601391404
97,0.5148980735877938,0.4676974990436984
98,0.5097420887789904,0.46115404223349155
99,0.5117392574479215,0.46683224601391404
100,0.5103621660012589,0.4676974990436984
