epoch,train_tweets_f_score,val_tweets_f_score,train_loss,val_loss
1,0.41540327335225447,0.46875,1.4494138956069946,1.012995958328247
2,0.476270057428009,0.49075680272108846,1.3021920919418335,0.9895927906036377
3,0.46111911271685707,0.4816081278847236,1.260385513305664,0.9748310446739197
4,0.4922304163420027,0.47915100042759623,1.2381690740585327,0.9652566909790039
5,0.5024318353869649,0.49017603129445236,1.221566915512085,0.9583131074905396
6,0.506820677696776,0.470040162755621,1.2088258266448975,0.9630505442619324
7,0.5143343995765177,0.4759433962264151,1.1996088027954102,0.9503403902053833
8,0.5160271781655486,0.4968817715765551,1.1940207481384277,0.9552269577980042
9,0.5222337628628994,0.4818223443223444,1.1858189105987549,0.9577087163925171
10,0.5138217840055548,0.4968817715765551,1.1804728507995605,0.9605284333229065
11,0.5200492875124545,0.47268802625945483,1.1757757663726807,0.9529005885124207
12,0.5255143436228729,0.47332667332667333,1.170905590057373,0.9456329345703125
13,0.5258304193681544,0.4885365280714118,1.1649231910705566,0.9511762261390686
14,0.5228239265349504,0.4948446781944077,1.163802981376648,0.9486039876937866
15,0.5328440387788618,0.4890764647467727,1.1578174829483032,0.9475191831588745
16,0.5272826714979633,0.47685680332739155,1.156478762626648,0.951366662979126
17,0.5481916554349088,0.4824452277282466,1.1543231010437012,0.9483273029327393
18,0.5558898212084145,0.5515220752844515,1.1524200439453125,0.9487600922584534
19,0.5685956947934319,0.47685680332739155,1.1486364603042603,0.9481516480445862
20,0.6110384720521469,0.6038502866333055,1.148173213005066,0.9425991773605347
21,0.5579294122691968,0.49118082992179274,1.1447651386260986,0.938732385635376
22,0.5338704200622806,0.47685680332739155,1.1442152261734009,0.9621773958206177
23,0.5867438797061914,0.5513786189898098,1.1402010917663574,0.9442740082740784
24,0.5286395324490656,0.477997002997003,1.1374658346176147,0.9646558165550232
25,0.550000820648453,0.4796732496017818,1.1412110328674316,0.9492858052253723
26,0.5629856566862149,0.5336247086247086,1.1382309198379517,0.9543706178665161
27,0.5486693328330522,0.47739739256397873,1.1364002227783203,0.9587823152542114
28,0.5767852009504145,0.5228348357290454,1.131622076034546,0.9481214284896851
29,0.573152615434155,0.5307510885341076,1.1311168670654297,0.948042631149292
30,0.5542207213830221,0.49118082992179274,1.1310961246490479,0.9516202211380005
31,0.5864361638265467,0.48076846453189537,1.128777265548706,0.9476514458656311
32,0.566292413663091,0.49118082992179274,1.1280051469802856,0.9493271112442017
33,0.5430710268765492,0.46986932803315434,1.1272368431091309,0.9571640491485596
34,0.6122966846878901,0.61086403114705,1.1265254020690918,0.9468809962272644
35,0.6163685431947244,0.5308077667890753,1.1252974271774292,0.9513325095176697
36,0.5825195988625673,0.5697186998701398,1.1235243082046509,0.9508262872695923
37,0.60782257997693,0.5513786189898098,1.1229854822158813,0.9458545446395874
38,0.5665881019420002,0.4693579074647036,1.12215256690979,0.9490390419960022
39,0.5888221095945858,0.5205128205128207,1.1183631420135498,0.9430298209190369
40,0.5959325396825397,0.561536586153617,1.1187494993209839,0.9569815397262573
41,0.595242305604448,0.5606887298747765,1.1207414865493774,0.946412980556488
42,0.5960514613752226,0.4884938837920489,1.1218690872192383,0.9620426893234253
43,0.60188789523594,0.5576829723674384,1.1149077415466309,0.9431881308555603
44,0.6153924014970609,0.569352490080715,1.1166003942489624,0.9525394439697266
45,0.6196795301875551,0.5201398873711958,1.115282416343689,0.9580637216567993
46,0.5657930918626106,0.47696886446886455,1.1140620708465576,0.9547224044799805
47,0.6042714882360884,0.569352490080715,1.1130754947662354,0.944485068321228
48,0.6110581271259753,0.5172942532755617,1.1113296747207642,0.9570764303207397
49,0.6169981499766641,0.5658906882591093,1.111660361289978,0.9415566325187683
50,0.5678776294697878,0.4738103488103488,1.11195707321167,0.9598599076271057
51,0.5869890211648499,0.5221611721611722,1.1149948835372925,0.9479554295539856
52,0.6493914116876499,0.591420088924244,1.1109263896942139,0.9469966888427734
53,0.5673775970891313,0.48158878504672903,1.1110782623291016,0.9588662385940552
54,0.6367583942506811,0.569352490080715,1.1093275547027588,0.9405158162117004
55,0.6032321298822179,0.5520109422578902,1.1103624105453491,0.9478098750114441
56,0.6191368021192583,0.5708352583352584,1.105922818183899,0.9457957148551941
57,0.6332802711996781,0.560245636716225,1.1055928468704224,0.9597357511520386
58,0.6091183165239556,0.4882905982905983,1.1067075729370117,0.9550696611404419
59,0.6224093706349573,0.5710972850678733,1.1055054664611816,0.9513109922409058
60,0.6153175002906756,0.530720798957881,1.104487657546997,0.9617836475372314
61,0.6433511250885099,0.5520109422578902,1.1080094575881958,0.9492160081863403
62,0.6296806629539171,0.5339635854341737,1.102480173110962,0.9508935213088989
63,0.5743611203708114,0.4786526366715047,1.103344440460205,0.9567064046859741
64,0.5691850385212829,0.48036736454167644,1.104575276374817,0.963917076587677
65,0.6565608439178612,0.5457737953480988,1.1018685102462769,0.9516515135765076
66,0.5895140327224085,0.4971666596185562,1.1011292934417725,0.9585395455360413
67,0.6445786579622674,0.5609072897451663,1.100988745689392,0.9460541605949402
68,0.6422431181620833,0.5675165211715754,1.0992048978805542,0.9482815265655518
69,0.6550649472107943,0.5831196581196582,1.10295832157135,0.9545463919639587
70,0.6307599638280509,0.5339635854341737,1.0999181270599365,0.9560191631317139
71,0.6128328678971445,0.5778280542986425,1.0986384153366089,0.951973557472229
72,0.6202302928957342,0.540684851589402,1.1005059480667114,0.9501175284385681
