epoch,train_tweets_f_score,val_tweets_f_score
1,0.44281412061177156,0.4015750340633262
2,0.47578324673772404,0.41746015444279794
3,0.47695747830528146,0.4561466570812366
4,0.4828456371800173,0.4375969084706949
5,0.48087783112479576,0.4423633798633798
6,0.48468272468611406,0.4548080085022423
7,0.4968576567533738,0.4839016803302517
8,0.4912894175211564,0.48336118072960177
9,0.5031447316314277,0.4700350749879052
10,0.5092013704634089,0.48261442607237004
11,0.49836695135139,0.4766737891737892
12,0.5072975509683346,0.47768332296634186
13,0.5121694984121518,0.47347096019979806
14,0.5207190722199656,0.46683224601391404
15,0.519497989470376,0.4759433962264151
16,0.5235037373033513,0.46460088691796003
17,0.5162833156680868,0.471201588877855
18,0.5080792540431313,0.4814814814814815
19,0.510387068568297,0.4742394978271366
20,0.5097575303705719,0.47413101604278074
21,0.5120907691319936,0.47837292098411177
22,0.5163689664573752,0.47496853649766274
23,0.5172309513131509,0.4726701938486531
24,0.5194230029371155,0.47496853649766274
25,0.5260616988908373,0.4779550499445062
26,0.5303817509649189,0.46298006200918823
27,0.5331127843053503,0.47496853649766274
28,0.5250298296461291,0.47982290542970163
29,0.5275540983009158,0.47413101604278074
30,0.5252627502813529,0.47413101604278074
31,0.5137044789652867,0.4807510885341074
32,0.5248480961007059,0.47982290542970163
33,0.528603782524279,0.47342644978783593
34,0.5283297825632391,0.46385327635327633
35,0.5405890647858793,0.47413101604278074
36,0.5350807017903305,0.4726701938486531
37,0.5272971723632434,0.46298006200918823
38,0.5172859614446907,0.46640692640692644
39,0.5320973519065471,0.46856899941548436
40,0.5291825454127607,0.46856899941548436
41,0.5117881392325068,0.4807510885341074
42,0.5312413235513984,0.46962471490773383
43,0.5285760632931492,0.47496853649766274
44,0.5199461023678057,0.46298006200918823
45,0.5355398509128511,0.46385327635327633
46,0.5286592395959802,0.4616310160427807
47,0.5235376626147518,0.46385327635327633
48,0.528652599265971,0.46640692640692644
49,0.5173905133914138,0.46298006200918823
50,0.5330075423627347,0.5200521128356179
51,0.5239329872150604,0.4718782249742002
52,0.5492680162816966,0.5037195647489766
53,0.5210605191482975,0.5154377279833247
54,0.5183911428816843,0.46726190476190477
55,0.538428244775511,0.4754475084663764
56,0.52128162772679,0.46298006200918823
57,0.5224648141153463,0.46856899941548436
58,0.5283373338003539,0.46385327635327633
59,0.5417144678619908,0.5069304512425963
60,0.5512440367918848,0.4946199633699634
61,0.522620021748047,0.4622387416505064
62,0.5477954787981756,0.49952380952380954
63,0.530968921535187,0.45918108294345916
64,0.5232725099707414,0.5091632928475034
65,0.5435710238712264,0.49952380952380954
66,0.5252379194529088,0.46385327635327633
67,0.5317828082390793,0.46298006200918823
68,0.544942254687938,0.49952380952380954
69,0.5442248727230816,0.5002400240024002
70,0.5396106346942771,0.48723346828609987
71,0.5486926805235532,0.4993739593739594
72,0.5504564845747772,0.5001863739487502
73,0.5257517896850327,0.4519787644787644
74,0.5440349841498602,0.4938624338624339
75,0.5313431228556496,0.4595396298054105
76,0.5476441782686557,0.48246901613238247
77,0.5421741964021183,0.4878585458314484
78,0.5332665447797603,0.45993418346359527
79,0.5477853095714293,0.49783807258034063
80,0.5462628406000632,0.454520697167756
81,0.5484950953957597,0.539153705233665
82,0.5458028483456098,0.5042405329861775
83,0.5422490031548061,0.4947780034413698
84,0.5404630754460176,0.4981433841727959
85,0.544891340873181,0.5042405329861775
86,0.5292730431452293,0.48723346828609987
87,0.5345264556057808,0.456729055258467
88,0.5491072977800882,0.525176858402163
89,0.5444795291565452,0.521230668133749
90,0.5402158526371147,0.4931873681873682
91,0.5386699903302048,0.5049311122481854
92,0.541622391576533,0.5028837926442107
93,0.5297642074200362,0.47035714285714286
94,0.5515300564709306,0.5163355163355163
95,0.5222126439950951,0.4407354925775978
96,0.5479730064981015,0.49391608391608394
97,0.5546502614455998,0.5466740304369171
98,0.5310901520894901,0.49101964356201644
99,0.5452641082483167,0.5075090223276222
100,0.546790453718474,0.539153705233665
