epoch,train_tweets_f_score,val_tweets_f_score
1,0.4883945415036437,0.4172428242195684
2,0.5436009862637492,0.5490027829313544
3,0.5298102539452088,0.4926773550615731
4,0.5553166929317893,0.5579216012713307
5,0.5711907679160104,0.5723166368515207
6,0.5582658993324772,0.5839682205619279
7,0.5814850387823912,0.5761060834590246
8,0.5633748603463451,0.49580594211559803
9,0.5532826954312073,0.5772669145245826
10,0.5814924334996101,0.5922619047619049
11,0.5793936254645206,0.6019732582232582
12,0.587954807335012,0.542332137533376
13,0.5829428659438688,0.6062051649928264
14,0.5982063586851504,0.6147619047619048
15,0.6036138661768953,0.5597423802612482
16,0.5962344736163472,0.5459679017237963
17,0.6041587993951405,0.5390567037625861
18,0.6058388849186414,0.5851379013143719
19,0.6137232158150642,0.561006814073147
20,0.609583811233621,0.595475403547083
21,0.6216888232614669,0.5381046575660088
22,0.6102062364402662,0.5771984215825166
23,0.6202384123614411,0.5093795093795094
24,0.6063177449015185,0.5941849816849818
25,0.619553366374215,0.5432330827067668
26,0.621351144215051,0.5860248524852485
27,0.6288878879157871,0.6316292606151371
28,0.6184209550186834,0.5313996238030095
29,0.6328818398044844,0.5743031434904787
30,0.6312860661359964,0.5671987734487735
31,0.6293794473137397,0.5378772782825867
32,0.6363965231289335,0.6326246953583694
33,0.6470987128182388,0.6109557182074603
34,0.6426433319877277,0.6149020601148261
35,0.6311826271641247,0.588209575053831
36,0.6447396089786209,0.5258126506416521
37,0.6469655324588544,0.6615816326530612
38,0.6496623734064384,0.5614929785661493
39,0.6582227078154204,0.5934446385815053
40,0.6397253218868066,0.5490191511387164
41,0.6575828673097459,0.5753880718954247
42,0.6530848267100346,0.5975179340028695
43,0.646846791722593,0.5817855979146302
44,0.643590638000714,0.5699222757482493
45,0.6528541116609227,0.5841443924292762
46,0.6621580812159249,0.5854662139769997
47,0.667574736203164,0.5747140079580395
48,0.6581982130845379,0.5932069624188347
49,0.6524329313384469,0.6027097902097902
50,0.656327904252316,0.6412699315703071
51,0.6649825924991493,0.5497023809523809
52,0.674386305118859,0.6141024480745735
53,0.6682604736419805,0.5141380583241049
54,0.674419964734389,0.6277117554338809
55,0.668705694746,0.5613636363636364
56,0.6833115194262932,0.5412817038426794
57,0.6818109972363171,0.5225201301125153
58,0.6662947349485391,0.6160617805966643
59,0.67661468954511,0.542708091141595
60,0.6726867769198617,0.602612464854733
61,0.6857386524069987,0.6000799610624392
62,0.6772347272651014,0.5885856717031555
63,0.6783610002481694,0.6199980800446826
64,0.6773696173694438,0.6196774313141683
65,0.6849520106332188,0.552170868347339
66,0.675541137345542,0.5964701361440492
67,0.675359799855076,0.5435647128320834
68,0.6960199207302205,0.5983979016967543
69,0.6910947244740654,0.6242665169516082
70,0.7029084848634101,0.5932152556226434
71,0.7005187208449506,0.5538048929006376
72,0.6955727957895244,0.6189089007696101
73,0.7038156346374496,0.6479928315412187
74,0.696051546831549,0.6173327742088683
75,0.703349737605516,0.5601163238441493
76,0.697826618867824,0.5117769961519961
77,0.6926999895428781,0.5638408516192186
78,0.7017373299638741,0.5343710226025894
79,0.7128660151561012,0.6286352808159958
80,0.7049125795756238,0.6287581699346405
81,0.7115067785774087,0.5204347826086957
82,0.7021472990629176,0.5696134222919937
83,0.7077558837189323,0.5402546888320545
84,0.70998986150025,0.6374988483365855
85,0.7094684915019804,0.5538224160631995
86,0.712873558601065,0.5052521008403361
87,0.721934367235977,0.5939731037095317
88,0.7152450990050194,0.6443382267850353
89,0.7190480934204082,0.5503812056737589
90,0.7211428171713482,0.5840601215821071
91,0.7110676969924237,0.552064336372847
92,0.7077921496234928,0.5632575757575757
93,0.7234866503288236,0.5275549875862683
94,0.7131963665339327,0.6010439560439561
95,0.728033302805818,0.5588777933895357
96,0.7181680260138962,0.5733225108225108
97,0.7189120638927778,0.5860910203627462
98,0.7310275009917747,0.5912357685009488
99,0.7267230737058005,0.5569638694638694
100,0.7332710900657906,0.6193798700481477
